0,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21069,23,Private,283796,8,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,30,Non-US,0
32474,36,Private,186819,12,Married,Other,Husband,White,Male,0,0,52,US,1
21515,33,Private,118551,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
33344,25,Private,189334,7,Married,Other,Husband,White,Male,0,0,40,US,0
20732,41,Private,187802,10,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
9926,73,Private,90557,7,Married,Other,Husband,White,Male,0,0,8,US,0
24787,58,Private,361870,9,Married,Other,Husband,Non-White,Male,0,0,30,US,0
19901,40,Non-Private,174283,16,Married,Managerial-Specialist,Husband,White,Male,0,1887,50,US,1
28524,73,Private,349347,4,Married,Other,Husband,White,Male,0,0,25,US,0
13316,37,Private,191137,12,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,25,US,0
32085,42,Private,169995,10,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,0
38342,39,Non-Private,455399,9,Married,Other,Husband,Non-White,Male,15024,0,40,US,1
36179,74,Private,175945,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,28,US,0
45060,21,Non-Private,211385,7,Non-Married,Other,Non-Husband,Non-White,Male,0,0,25,US,0
37871,43,Non-Private,183608,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
37217,45,Private,240629,16,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
32386,59,Non-Private,23789,9,Married,Other,Non-Husband,White,Female,0,0,40,US,1
42167,29,Private,256764,13,Non-Married,Other,Non-Husband,White,Male,0,1564,40,US,1
16460,43,Private,145441,13,Married,Managerial-Specialist,Husband,White,Male,0,0,38,US,1
24703,25,Private,285367,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
16022,45,Private,192835,9,Married,Other,Husband,White,Male,3942,0,40,US,0
27429,17,Private,218361,6,Non-Married,Other,Non-Husband,White,Female,0,1602,12,US,0
5783,26,Non-Private,169101,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
4287,43,Private,161226,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,0
47729,17,Private,208046,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,16,US,0
16800,69,Private,71489,14,Married,Managerial-Specialist,Husband,White,Male,0,0,25,US,0
31196,50,Non-Private,74660,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
161,25,Private,252752,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
33909,25,Private,86646,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,4865,0,48,US,0
9210,28,Non-Private,175406,14,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,30,US,1
18813,47,Non-Private,72333,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
42003,47,Private,274883,9,Married,Other,Husband,White,Male,0,0,65,US,1
15506,36,Private,289148,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
30846,46,Private,203039,13,Married,Other,Husband,White,Male,0,0,48,US,0
9251,52,Private,46788,13,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
21982,18,Private,141363,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
42778,57,Non-Private,261584,10,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
27626,48,Private,180532,11,Married,Other,Husband,White,Male,0,0,40,US,0
29256,50,Non-Private,213654,9,Married,Other,Husband,Non-White,Male,0,0,40,US,0
1675,43,Private,37937,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,US,0
13266,40,Non-Private,370502,10,Married,Other,Husband,White,Male,0,0,40,Non-US,0
44998,53,Non-Private,169112,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,Non-US,1
25678,22,Private,109053,8,Married,Other,Husband,White,Male,0,0,40,US,0
48514,30,Non-Private,177828,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
5772,42,Private,272910,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
13248,68,Private,168794,1,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,10,US,0
14620,56,Non-Private,84774,12,Married,Other,Non-Husband,White,Female,0,0,40,US,0
32297,47,Private,160474,9,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,30,US,1
34435,44,Private,40024,13,Married,Other,Husband,White,Male,0,0,52,US,1
39648,47,Private,216093,9,Married,Managerial-Specialist,Husband,White,Male,15024,0,40,US,1
31490,20,Private,224640,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
2640,27,Non-Private,229125,7,Married,Other,Husband,White,Male,0,0,40,US,0
44196,35,Non-Private,222450,9,Married,Other,Husband,White,Male,0,0,40,Non-US,0
25433,24,Private,254293,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,2174,0,45,US,0
46843,34,Private,159187,9,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,0
24037,39,Non-Private,193815,10,Married,Other,Husband,White,Male,0,0,40,US,1
1345,35,Private,184117,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
30554,22,Private,50058,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,0
14154,47,Non-Private,265097,9,Married,Other,Husband,White,Male,0,0,45,US,1
29652,56,Private,133819,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
28773,21,Private,123983,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,10,Non-US,0
34627,32,Private,97281,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
32404,35,Private,379959,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
46317,25,Private,478836,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
29978,27,Non-Private,291196,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
48827,55,Private,224655,9,Non-Married,Other,Non-Husband,White,Female,0,0,32,US,0
35396,38,Private,308798,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
5559,45,Private,230979,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
14393,23,Private,150463,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,Non-US,0
33583,41,Non-Private,280005,10,Married,Other,Husband,White,Male,0,0,50,US,0
11375,37,Non-Private,186934,10,Married,Other,Husband,White,Male,0,0,40,US,0
10860,38,Private,107302,10,Married,Other,Husband,White,Male,0,0,60,US,1
38963,81,Non-Private,104443,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
29570,38,Private,27408,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
6478,43,Private,303051,11,Married,Managerial-Specialist,Husband,White,Male,15024,0,40,US,1
5818,36,Private,176544,10,Non-Married,Other,Non-Husband,White,Male,0,0,48,US,0
31830,33,Private,72338,15,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,65,Non-US,1
29103,47,Private,186534,9,Married,Other,Husband,White,Male,0,0,55,US,1
40527,21,Private,82061,3,Non-Married,Other,Non-Husband,Non-White,Male,0,0,32,Non-US,0
37422,38,Private,36425,10,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
11397,41,Non-Private,60949,9,Non-Married,Other,Non-Husband,White,Male,0,0,55,US,0
47946,29,Private,211331,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,Non-US,0
29294,33,Non-Private,31703,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
17771,54,Private,93605,9,Married,Other,Husband,White,Male,0,1848,40,US,1
37270,32,Private,265190,13,Married,Other,Husband,White,Male,0,0,40,US,0
33034,39,Non-Private,149347,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,Non-US,1
16908,58,Non-Private,208640,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
32526,32,Private,211349,6,Married,Other,Husband,White,Male,0,0,40,US,0
26320,45,Private,206459,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
6391,41,Non-Private,47170,13,Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,48,US,1
46999,26,Non-Private,36741,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,20,US,0
37530,27,Private,253814,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,38,US,0
4262,20,Private,133352,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,Non-US,0
6358,45,Non-Private,148222,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
3820,24,Non-Private,37440,13,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
33306,40,Private,111336,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,28,US,0
45880,23,Private,167868,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,24,US,0
35798,58,Private,365410,10,Non-Married,Other,Non-Husband,White,Female,0,0,99,US,0
8564,35,Private,306678,9,Married,Managerial-Specialist,Husband,White,Male,2885,0,40,US,0
12397,47,Private,214800,11,Married,Other,Husband,White,Male,0,0,40,US,0
43717,32,Private,236415,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
637,33,Private,175697,13,Married,Managerial-Specialist,Husband,White,Male,15024,0,60,US,1
34817,40,Private,262461,9,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,0
34181,55,Non-Private,150917,10,Married,Managerial-Specialist,Husband,White,Male,0,1977,45,US,1
24235,33,Private,173248,9,Married,Other,Husband,Non-White,Male,0,0,35,US,0
23650,55,Private,82098,9,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,55,US,0
42836,33,Private,222654,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
4828,31,Private,193650,7,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
31259,42,Private,180019,9,Non-Married,Other,Non-Husband,White,Female,0,0,65,US,0
2729,21,Private,286853,9,Non-Married,Other,Non-Husband,White,Male,0,0,35,US,0
19818,20,Private,183594,10,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
46585,60,Private,186000,6,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
14660,41,Private,174201,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
9937,31,Non-Private,49923,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
5555,57,Non-Private,257200,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
44565,45,Private,174426,14,Married,Managerial-Specialist,Husband,White,Male,0,0,43,US,0
7117,47,Private,284916,9,Married,Other,Husband,White,Male,7298,0,45,US,1
30670,50,Private,205100,4,Married,Other,Non-Husband,White,Female,0,0,35,US,0
46855,46,Private,204379,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,37,US,0
37392,41,Private,165815,10,Married,Managerial-Specialist,Husband,White,Male,0,0,60,US,0
6568,58,Private,301867,9,Married,Other,Husband,White,Male,0,0,40,US,0
45160,70,Private,298470,13,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
47449,53,Private,34973,7,Married,Other,Husband,White,Male,0,0,40,US,0
14163,26,Private,34803,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
25379,45,Non-Private,127089,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,45,US,0
2778,35,Private,26987,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
23646,42,Private,341178,3,Married,Other,Husband,White,Male,0,0,44,Non-US,0
11542,37,Non-Private,102936,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,55,US,0
7848,45,Non-Private,167159,13,Married,Other,Husband,White,Male,0,0,50,US,1
48609,28,Private,112425,13,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
24472,40,Private,137142,9,Married,Other,Husband,White,Male,0,0,40,US,1
27569,38,Private,155676,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
40320,37,Private,73199,9,Married,Other,Husband,Non-White,Male,0,0,40,US,1
6531,31,Private,128220,4,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,0
29740,50,Non-Private,124793,10,Married,Other,Husband,White,Male,0,0,55,US,0
44922,22,Private,144210,7,Married,Other,Non-Husband,White,Female,0,0,20,US,0
37246,52,Non-Private,92469,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,32,US,0
12607,17,Private,285169,7,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
7513,46,Non-Private,149949,13,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
42651,40,Private,171305,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,60,US,1
47817,29,Private,351324,12,Non-Married,Other,Non-Husband,White,Female,0,0,32,US,0
20332,21,Private,256240,7,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
36076,63,Non-Private,33487,4,Married,Other,Husband,White,Male,0,0,70,US,1
46823,39,Private,126569,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
7318,24,Private,191948,9,Non-Married,Other,Non-Husband,White,Female,0,0,30,US,0
33360,34,Non-Private,191957,13,Married,Other,Husband,Non-White,Male,0,0,45,US,1
40663,58,Non-Private,215900,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
44115,50,Private,137192,13,Married,Other,Husband,Non-White,Male,0,0,20,Non-US,0
265,37,Non-Private,257295,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,75,Non-US,1
35443,22,Private,213310,10,Non-Married,Other,Non-Husband,White,Female,0,0,35,US,0
42330,79,Private,160758,4,Married,Other,Husband,White,Male,0,0,15,US,0
20528,36,Private,111128,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
37588,35,Private,53553,10,Married,Other,Husband,White,Male,7298,0,48,US,1
46807,20,Private,34616,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
40542,48,Non-Private,218357,9,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
47497,41,Private,120277,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
19305,37,Non-Private,239161,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,52,US,0
23654,34,Non-Private,127651,13,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
5108,44,Non-Private,187720,10,Married,Other,Husband,White,Male,0,0,50,US,1
17331,39,Private,184801,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
23389,39,Private,177277,9,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
5450,21,Private,206492,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
1986,54,Non-Private,138852,10,Married,Other,Husband,White,Male,0,0,45,US,1
18627,62,Private,24515,5,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
29281,19,Private,164938,10,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
19316,21,Private,400635,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
13420,41,Private,112763,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
1712,49,Private,105444,8,Married,Managerial-Specialist,Husband,White,Male,0,0,39,US,0
13180,36,Private,176050,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
10291,59,Private,245196,6,Married,Other,Husband,Non-White,Male,0,0,40,US,1
48645,56,Private,235136,4,Married,Managerial-Specialist,Husband,White,Male,0,0,40,Non-US,0
15470,42,Private,175943,11,Married,Managerial-Specialist,Non-Husband,White,Female,7298,0,35,US,1
22514,39,Non-Private,112284,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
38898,27,Private,204984,10,Married,Managerial-Specialist,Husband,White,Male,0,1579,40,US,0
43587,27,Private,209085,9,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
30255,57,Non-Private,109015,8,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
27968,37,Non-Private,183735,9,Married,Managerial-Specialist,Husband,White,Male,3137,0,30,US,0
34318,49,Private,116927,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,0
33310,49,Non-Private,252616,9,Married,Other,Husband,Non-White,Male,0,0,40,Non-US,0
37773,60,Non-Private,168381,11,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
13671,34,Private,124569,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
42959,54,Private,229375,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
10108,24,Private,32311,10,Married,Other,Non-Husband,White,Female,0,0,40,US,0
22757,19,Private,184308,10,Married,Other,Non-Husband,White,Female,0,0,30,US,0
3285,19,Private,383637,9,Non-Married,Other,Non-Husband,White,Male,0,0,20,US,0
9049,55,Private,201112,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
11368,22,Private,214716,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
30896,19,Private,178811,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,20,US,0
33413,21,Private,200121,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
12449,35,Private,205338,9,Married,Other,Husband,White,Male,0,0,40,US,0
44390,37,Private,276165,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
12028,33,Private,554986,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
14719,42,Non-Private,404573,15,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
44158,21,Private,228649,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
20482,80,Private,202483,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,16,US,0
29543,22,Private,97508,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
29506,34,Private,169583,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
45836,51,Non-Private,251346,5,Married,Other,Non-Husband,White,Female,0,0,38,Non-US,0
12605,56,Private,212864,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
36110,47,Private,121622,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
48686,24,Private,194848,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
34172,26,Private,269168,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,0
32970,38,Private,272476,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,24,US,1
2684,78,Non-Private,136198,13,Married,Managerial-Specialist,Husband,White,Male,0,0,15,US,0
44014,46,Private,190482,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
7018,38,Private,342448,10,Married,Managerial-Specialist,Husband,White,Male,0,0,55,US,1
48143,32,Private,154950,13,Married,Other,Husband,White,Male,0,0,40,US,0
187,53,Non-Private,135105,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
37965,35,Private,187625,10,Married,Other,Non-Husband,White,Female,0,0,40,US,1
14138,43,Private,213844,9,Married,Other,Non-Husband,Non-White,Female,0,0,42,US,1
41705,27,Non-Private,261278,15,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,80,US,0
23522,26,Private,53833,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
19153,34,Private,133278,8,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,53,US,0
19983,55,Non-Private,115457,9,Married,Other,Husband,White,Male,0,0,40,US,0
17067,23,Private,193586,9,Married,Managerial-Specialist,Non-Husband,White,Female,3908,0,40,US,0
6825,32,Private,32732,9,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
34879,67,Non-Private,54269,6,Non-Married,Other,Non-Husband,White,Female,0,0,12,US,0
4470,41,Private,197583,6,Married,Other,Husband,Non-White,Male,0,0,40,US,1
4448,52,Non-Private,23780,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
160,68,Private,38317,2,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
48073,35,Private,272944,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
11678,35,Non-Private,278557,9,Married,Other,Husband,White,Male,0,0,30,US,0
40177,42,Private,128354,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
41167,35,Private,397877,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
